4.17425,-10.7557,84.3372,3.11777,-9.85702,-0.416684,8.47177,3.74512,3.13859
4.0721,-10.7506,84.2114,3.11966,-9.85575,-0.418277,8.47181,3.74517,3.13868
4.22514,-10.6973,84.1449,3.11777,-9.84823,-0.418149,8.47177,3.74512,3.13859
4.12301,-10.7506,84.2114,3.11514,-9.84696,-0.419742,8.47181,3.74517,3.13868
4.42873,-10.4051,84.0167,3.11777,-9.84164,-0.418881,8.47177,3.74512,3.13859
4.02125,-10.5753,83.7628,3.11514,-9.83268,-0.419742,8.47181,3.74517,3.13868
4.32688,-10.9311,83.9526,3.10986,-9.82406,-0.419614,8.47177,3.74512,3.13859
4.37758,-10.8091,84.4677,3.10724,-9.83597,-0.421206,8.47181,3.74517,3.13868
4.17419,-10.5804,83.8886,3.11325,-9.82406,-0.421079,8.47177,3.74512,3.13859
4.17396,-10.9844,84.2754,3.11289,-9.83707,-0.421939,8.47181,3.74517,3.13868
4.37779,-10.7558,83.9527,3.11551,-9.84054,-0.41522,8.47177,3.74512,3.13859
4.17398,-10.5753,84.1472,3.11627,-9.84476,-0.418276,8.47181,3.74517,3.13868
4.17416,-10.9311,84.4013,3.11776,-9.85372,-0.419614,8.47177,3.74512,3.13859
4.02128,-10.5169,84.0832,3.12418,-9.85245,-0.419009,8.47181,3.74517,3.13868
4.07235,-10.8141,84.2731,3.12115,-9.85922,-0.41815,8.47177,3.74512,3.13859
3.97038,-10.2831,84.1473,3.12192,-9.85575,-0.419741,8.47181,3.74517,3.13868
4.02144,-10.6972,83.8886,3.12228,-9.84274,-0.422544,8.47177,3.74512,3.13859
4.5303,-10.5754,84.3395,3.12079,-9.84916,-0.418276,8.47181,3.74517,3.13868
4.32689,-10.7556,84.145,3.11325,-9.84384,-0.418882,8.47177,3.74512,3.13859
4.32667,-10.6923,84.2113,3.1095,-9.83927,-0.417544,8.47181,3.74517,3.13868
4.5305,-10.5219,84.145,3.10986,-9.83175,-0.418882,8.47926,3.73515,3.13023
4.32669,-10.7507,84.2754,3.11176,-9.82608,-0.421206,8.47181,3.74517,3.13868
4.07237,-10.8725,84.0169,3.11325,-9.82736,-0.422544,8.47177,3.74512,3.13859
4.12306,-10.4585,84.1472,3.11627,-9.83268,-0.417544,8.47181,3.74517,3.13868
4.27598,-10.8725,84.4655,3.11099,-9.84384,-0.422543,8.47177,3.74512,3.13859
4.37758,-10.9261,84.2113,3.11176,-9.84366,-0.418277,8.47181,3.74517,3.13868
4.27599,-10.7556,84.2091,3.11777,-9.85153,-0.416684,8.47177,3.74512,3.13859
4.17397,-11.0429,84.4677,3.11627,-9.85465,-0.422671,8.47181,3.74517,3.13868
4.37778,-10.6972,84.3373,3.12115,-9.85482,-0.418881,8.47177,3.74512,3.13859
4.17399,-10.926,84.0831,3.11853,-9.85355,-0.419742,8.47181,3.74517,3.13868
3.97055,-10.6388,84.0168,3.12228,-9.84713,-0.422543,8.47926,3.73515,3.13024
4.32667,-10.9844,84.4676,3.11853,-9.84916,-0.419742,8.47181,3.74517,3.13868
4.27599,-10.522,84.081,3.11438,-9.84494,-0.418149,8.47177,3.74512,3.13859
4.27577,-10.6922,84.3394,3.1095,-9.83268,-0.417545,8.47181,3.74517,3.13868
4.37779,-10.6389,84.5296,3.11438,-9.83615,-0.418149,8.47177,3.74512,3.13859
4.37758,-10.6922,84.0831,3.11289,-9.83158,-0.419009,8.4793,3.73521,3.13033
4.17419,-10.3467,83.6965,3.11212,-9.83285,-0.417417,8.47177,3.74512,3.13859
4.22485,-10.9259,83.9549,3.11402,-9.82499,-0.420474,8.47181,3.74517,3.13868
4.4796,-10.6389,84.5296,3.11212,-9.84383,-0.418882,8.47177,3.74512,3.13859
3.86858,-10.7505,84.019,3.1174,-9.84037,-0.423403,8.47181,3.74517,3.13868
4.07233,-11.1064,84.4013,3.11664,-9.85152,-0.421812,8.47926,3.73515,3.13024
4.2758,-10.7506,84.4677,3.11627,-9.84916,-0.416812,8.47181,3.74517,3.13868
4.27595,-10.6973,84.2091,3.12341,-9.85043,-0.419614,8.47177,3.74512,3.13859
4.3267,-10.5753,84.3395,3.12192,-9.85355,-0.419742,8.47181,3.74517,3.13868
4.22506,-10.6389,84.2732,3.11889,-9.84274,-0.416684,8.47177,3.74512,3.13859
4.22489,-10.4,84.1472,3.11627,-9.84806,-0.418276,8.47181,3.74517,3.13868
4.07236,-10.4635,83.8246,3.11551,-9.83395,-0.421079,8.47177,3.74512,3.13859
4.02127,-10.5168,83.8268,3.11966,-9.82279,-0.421939,8.47181,3.74517,3.13868
4.32686,-10.6973,84.4654,3.11438,-9.82296,-0.415952,8.47177,3.74512,3.13859
4.17401,-10.5753,83.955,3.11402,-9.83048,-0.417544,8.4793,3.73521,3.13033
4.22504,-10.8726,84.2731,3.10534,-9.83834,-0.420347,8.47177,3.74512,3.13859
4.07221,-10.2831,84.0191,3.1095,-9.83597,-0.416812,8.47181,3.74517,3.13868
4.07232,-10.5219,84.3372,3.11212,-9.83724,-0.418149,8.47177,3.74512,3.13859
3.86861,-10.5169,83.9551,3.12192,-9.83158,-0.424868,8.47181,3.74517,3.13868
4.3777,-10.8141,83.9526,3.13132,-9.85152,-0.416685,8.47177,3.74512,3.13859
4.22497,-11.0429,84.5959,3.12644,-9.85246,-0.417543,8.47181,3.74517,3.13868
4.07228,-10.8726,83.9527,3.12002,-9.84823,-0.415953,8.47177,3.74512,3.13859
4.22495,-10.6338,84.2754,3.1174,-9.85026,-0.416811,8.47181,3.74517,3.13868
4.3268,-10.5803,84.0168,3.11099,-9.83944,-0.41815,8.47177,3.74512,3.13859
4.22496,-10.6338,84.4036,3.11627,-9.83817,-0.418276,8.47181,3.74517,3.13868
4.12319,-10.6388,84.0169,3.1189,-9.83175,-0.416685,8.47177,3.74512,3.13859
4.37765,-10.6338,83.5063,3.11289,-9.84037,-0.417543,8.47181,3.74517,3.13868
4.22502,-10.5803,84.0809,3.10196,-9.83175,-0.41815,8.47177,3.74512,3.13859
4.32674,-10.6338,84.1472,3.1174,-9.83817,-0.419008,8.47181,3.74517,3.13868
4.17413,-10.5804,84.0168,3.12115,-9.83834,-0.42108,8.47177,3.74512,3.13859
4.02132,-10.5169,84.2754,3.12079,-9.83597,-0.419008,8.47181,3.74517,3.13868
4.32681,-10.6388,84.3373,3.10761,-9.83615,-0.415221,8.47926,3.73515,3.13024
4.42855,-10.6922,84.4036,3.11175,-9.83817,-0.418275,8.47181,3.74517,3.13868
