-7.17854,-20.803,86.0029,4.07144,-12.0515,-0.273151,8.47178,3.74996,3.13289
-7.278,-20.8071,86.0064,4.07312,-12.0459,-0.273968,8.4718,3.74515,3.13863
-7.07675,-20.6862,85.362,4.06918,-12.0306,-0.275348,8.47178,3.74514,3.13864
-7.17618,-20.8655,86.0063,4.07199,-12.0206,-0.276898,8.4718,3.74515,3.13863
-7.07676,-20.9784,85.9389,4.06918,-12.0141,-0.279743,8.47178,3.74514,3.13864
-7.07436,-21.0408,85.5577,4.06748,-11.991,-0.27763,8.4718,3.74515,3.13863
-7.12766,-21.0368,85.6825,4.07257,-11.99,-0.276081,8.47178,3.74514,3.13864
-7.17617,-20.9824,85.4296,4.07538,-11.9888,-0.278362,8.4718,3.74515,3.13863
-7.02586,-20.8615,85.5543,4.07822,-11.9999,-0.281208,8.47178,3.74514,3.13864
-7.32886,-20.7486,85.4937,4.08103,-12.0031,-0.282757,8.4718,3.74515,3.13863
-7.0768,-21.1537,85.4902,4.07822,-12.0152,-0.280475,8.47178,3.74514,3.13864
-7.22703,-21.0993,85.9423,4.0799,-12.0294,-0.279095,8.4718,3.74515,3.13863
-7.63672,-21.0368,85.4902,4.08273,-12.035,-0.28487,8.47178,3.74514,3.13864
-7.22707,-20.924,86.0063,4.07651,-12.0525,-0.279828,8.4718,3.74515,3.13863
-7.48397,-20.8615,85.8107,4.0737,-12.0493,-0.278278,8.47178,3.74514,3.13864
-7.278,-20.7486,85.75,4.07425,-12.0382,-0.276898,8.47929,3.73518,3.13028
-7.12765,-20.803,85.6185,4.0737,-12.0273,-0.27901,8.47178,3.74514,3.13864
-7.27798,-20.5149,85.4936,4.08103,-12.0151,-0.276898,8.4718,3.74515,3.13863
-7.17856,-20.8614,84.9776,4.07934,-12.0032,-0.278277,8.47178,3.74514,3.13864
-6.87077,-20.8656,85.109,4.07425,-11.9965,-0.282758,8.4718,3.74515,3.13863
-7.12763,-20.8614,85.298,4.0737,-11.9944,-0.283404,8.47178,3.74514,3.13864
-6.9217,-20.8656,85.5577,4.07538,-11.9943,-0.279096,8.4718,3.74515,3.13863
-7.07671,-20.7446,85.8748,4.0737,-11.9977,-0.27901,8.47178,3.74514,3.13864
-7.02351,-20.7487,85.7499,4.07425,-12.0031,-0.279096,8.4718,3.74515,3.13863
-7.0767,-20.7446,86.003,4.07822,-12.0163,-0.276813,8.47178,3.74514,3.13864
-7.12532,-20.8071,85.814,4.08103,-12.0272,-0.278363,8.4718,3.74515,3.13863
-7.17851,-20.7446,85.8107,4.07709,-12.0328,-0.276813,8.47178,3.74514,3.13864
-7.58343,-20.9824,85.814,4.07651,-12.0349,-0.279828,8.4718,3.74515,3.13863
-7.17855,-20.7446,86.003,4.07822,-12.0537,-0.278278,8.47178,3.74514,3.13864
-7.17618,-20.7486,86.1345,4.07651,-12.0382,-0.273236,8.4718,3.74515,3.13863
-7.02585,-20.803,85.8107,4.07822,-12.0328,-0.277545,8.47178,3.74514,3.13864
-7.17617,-21.2161,86.0704,4.08102,-12.0283,-0.28349,8.4718,3.74515,3.13863
-7.12767,-20.7446,85.7467,4.08047,-12.0087,-0.27901,8.47178,3.74514,3.13864
-7.02346,-20.7486,85.4936,4.0799,-12.002,-0.282025,8.4718,3.74515,3.13863
-6.66955,-20.7446,85.234,4.07483,-11.9999,-0.278278,8.47178,3.74514,3.13864
-7.22703,-20.7486,85.1731,4.07764,-11.9888,-0.282757,8.4718,3.74515,3.13863
