-1.01839,-14.2609,85.555,3.59081,-11.0568,-0.574189,8.47182,3.74515,3.13865
-1.01774,-14.2583,85.557,3.59059,-11.0565,-0.574249,8.47176,3.74514,3.13862
-0.712988,-14.0856,85.491,3.58742,-11.07,-0.574189,8.47182,3.74515,3.13865
-0.865007,-13.7908,85.4929,3.58607,-11.0587,-0.574981,8.47176,3.74514,3.13862
-1.01841,-14.144,85.555,3.58177,-11.0601,-0.573456,8.47182,3.74515,3.13865
-0.865023,-13.9077,85.3007,3.5793,-11.0565,-0.574249,8.47176,3.74514,3.13862
-0.865689,-13.9103,85.3628,3.58064,-11.0502,-0.573456,8.47182,3.74515,3.13865
-0.814123,-13.8493,84.9162,3.58043,-11.051,-0.574249,8.47176,3.74514,3.13862
-1.01839,-14.3778,85.3627,3.57726,-11.0524,-0.574189,8.47182,3.74515,3.13865
-0.814145,-13.8494,85.2366,3.58043,-11.0433,-0.576446,8.47176,3.74514,3.13862
-1.01836,-13.7933,85.2345,3.58629,-11.0381,-0.574921,8.47182,3.74515,3.13865
-0.763266,-13.9662,85.6211,3.58946,-11.0455,-0.576446,8.47176,3.74514,3.13862
-1.01834,-14.144,85.2987,3.59306,-11.0458,-0.574922,8.47182,3.74515,3.13865
-0.865094,-14.0247,85.3007,3.58946,-11.0521,-0.57791,8.47176,3.74514,3.13862
-0.96742,-14.0271,84.9783,3.59306,-11.0612,-0.574922,8.47182,3.74515,3.13865
-0.865105,-14.0831,85.7492,3.58607,-11.0664,-0.576445,8.47176,3.74514,3.13862
-0.967409,-14.0271,85.491,3.5829,-11.0579,-0.575654,8.47182,3.74515,3.13865
-0.916016,-13.9662,85.2366,3.58269,-11.0598,-0.57791,8.47176,3.74514,3.13862
-0.865603,-14.0271,85.491,3.58177,-11.0667,-0.578584,8.47182,3.74515,3.13865
-0.916011,-14.0247,85.3007,3.58156,-11.0543,-0.572783,8.47176,3.74514,3.13862
-0.814707,-13.7349,85.2346,3.58177,-11.0524,-0.574189,8.47182,3.74515,3.13865
-0.814199,-13.9662,85.2366,3.57817,-11.0433,-0.577178,8.47176,3.74514,3.13862
-0.611105,-13.7933,84.9783,3.58177,-11.0381,-0.579316,8.47182,3.74515,3.13865
-0.814177,-13.9078,85.3006,3.58382,-11.0422,-0.579375,8.47176,3.74514,3.13862
-0.86563,-13.7934,85.1706,3.59081,-11.037,-0.579316,8.47182,3.74515,3.13865
-1.01779,-14.0831,85.3006,3.58946,-11.0444,-0.57791,8.47176,3.74514,3.13862
-0.814745,-13.9687,85.3628,3.59193,-11.048,-0.574189,8.47182,3.74515,3.13865
-0.814161,-14.1999,85.6851,3.58608,-11.0532,-0.575713,8.47176,3.74514,3.13862
-1.06925,-14.0856,85.1065,3.58742,-11.0579,-0.576387,8.47182,3.74515,3.13865
-0.96689,-13.9662,85.4287,3.58043,-11.0609,-0.574248,8.47176,3.74514,3.13862
-1.06924,-13.6181,85.3629,3.58967,-11.0623,-0.578584,8.47182,3.74515,3.13865
-0.8651,-13.9661,85.2365,3.58608,-11.0631,-0.574249,8.47176,3.74514,3.13862
-0.967414,-14.1441,85.3629,3.58177,-11.0579,-0.580048,8.47182,3.74515,3.13865
-1.01781,-13.9077,85.2365,3.58382,-11.0532,-0.576446,8.47176,3.74514,3.13862
-0.814718,-13.9687,85.3629,3.58064,-11.0458,-0.574921,8.47182,3.74515,3.13865
-0.91599,-14.0246,85.1724,3.58269,-11.0455,-0.577179,8.47176,3.74514,3.13862
-0.865629,-13.9103,85.1065,3.5829,-11.0359,-0.574921,8.47182,3.74515,3.13865
-0.915984,-13.9661,85.1724,3.5872,-11.0378,-0.576446,8.47176,3.74514,3.13862
-1.01834,-14.0856,84.9143,3.59306,-11.0414,-0.575654,8.47182,3.74515,3.13865
-1.0178,-13.9661,85.0442,3.59172,-11.0334,-0.579375,8.47176,3.74514,3.13862
-0.814734,-13.8519,85.427,3.59306,-11.0425,-0.576387,8.47182,3.74515,3.13865
-0.865073,-14.0246,85.2365,3.59172,-11.0554,-0.575713,8.47176,3.74514,3.13862
-1.01834,-14.2025,85.2988,3.58516,-11.0546,-0.579316,8.47182,3.74515,3.13865
-0.91599,-13.9077,85.2365,3.58382,-11.0554,-0.572052,8.47176,3.74514,3.13862
-1.01833,-13.8518,85.2988,3.58177,-11.0579,-0.573456,8.47182,3.74515,3.13865
-1.0178,-13.9077,84.7879,3.5872,-11.0576,-0.576446,8.47176,3.74514,3.13862
-0.763828,-13.7934,85.1065,3.5829,-11.0568,-0.577118,8.47182,3.74515,3.13865
-0.915974,-13.9077,85.4288,3.58495,-11.0499,-0.576446,8.47176,3.74514,3.13862
-0.967446,-13.7934,85.2347,3.58629,-11.0458,-0.574189,8.47182,3.74515,3.13865
-0.915979,-14.0246,85.2365,3.58495,-11.0411,-0.577911,8.47176,3.74514,3.13862
-0.967441,-13.9103,85.2987,3.58629,-11.0359,-0.574922,8.47182,3.74515,3.13865
-0.814184,-13.9661,85.621,3.58495,-11.0455,-0.57791,8.47176,3.74514,3.13862
-0.814723,-13.8519,85.2988,3.59306,-11.0392,-0.574922,8.47182,3.74515,3.13865
-1.06869,-13.6739,85.1083,3.59285,-11.04,-0.575713,8.47176,3.74514,3.13862
-1.12015,-14.1441,85.1706,3.58629,-11.0403,-0.577119,8.47182,3.74515,3.13865
-0.814189,-13.7908,85.4288,3.58833,-11.0554,-0.572783,8.47176,3.74514,3.13862
-1.06922,-13.9687,85.2347,3.58516,-11.0557,-0.578583,8.47182,3.74515,3.13865
-0.966918,-13.9077,85.5569,3.58607,-11.0587,-0.572784,8.47176,3.74514,3.13862
-1.01831,-14.144,85.5552,3.58064,-11.0612,-0.578583,8.47182,3.74515,3.13865
-0.966923,-13.674,85.3006,3.5872,-11.0609,-0.572785,8.47176,3.74514,3.13862
-1.0692,-14.2024,85.2988,3.58516,-11.0623,-0.573456,8.47182,3.74515,3.13865
-0.966934,-13.9663,85.4287,3.58269,-11.051,-0.574982,8.47176,3.74514,3.13862
-0.763789,-14.2024,85.2988,3.57387,-11.0491,-0.578582,8.47182,3.74515,3.13865
-1.17052,-13.791,85.1724,3.57365,-11.0455,-0.577912,8.47176,3.74514,3.13862
-1.06924,-14.1439,85.3629,3.58968,-11.0458,-0.57785,8.47182,3.74515,3.13865
-0.661498,-14.0248,85.4928,3.60075,-11.0433,-0.57425,8.47176,3.74514,3.13862
-0.81469,-14.027,85.2347,3.60097,-11.0403,-0.577117,8.47182,3.74515,3.13865
-0.814216,-13.9663,85.621,3.58833,-11.0411,-0.574983,8.47176,3.74514,3.13862
-0.967392,-14.027,85.2989,3.57726,-11.0436,-0.57492,8.47182,3.74515,3.13865
-0.661531,-13.9663,85.3005,3.58156,-11.0565,-0.57425,8.47176,3.74514,3.13862
-1.06916,-13.7348,84.9143,3.57839,-11.0601,-0.573455,8.47182,3.74515,3.13865
-0.814276,-13.8494,85.1082,3.58156,-11.073,-0.576447,8.47176,3.74514,3.13862
-1.17093,-13.9101,85.1066,3.59419,-11.0667,-0.57785,8.47182,3.74515,3.13865
-0.814314,-13.9079,85.1082,3.59511,-11.051,-0.57718,8.47176,3.74514,3.13862
-1.0182,-14.0854,85.363,3.58629,-11.0436,-0.577849,8.47182,3.74515,3.13865
-0.865236,-13.9079,85.3005,3.58269,-11.0499,-0.57425,8.47176,3.74514,3.13862
-0.865477,-14.027,85.7474,3.57048,-11.0623,-0.574187,8.47182,3.74515,3.13865
-0.967037,-13.6741,84.916,3.5793,-11.051,-0.574983,8.47176,3.74514,3.13862
-0.865488,-13.8516,85.3629,3.5479,-11.0425,-0.575652,8.47931,3.73519,3.1303
-0.865225,-13.4988,85.1083,3.51607,-11.0224,-0.575715,8.47176,3.74514,3.13862
-0.967289,-14.1438,85.0424,3.60096,-11.0568,-0.578582,8.47182,3.74515,3.13865
-0.916137,-14.317,85.4288,3.61995,-11.0576,-0.574983,8.47176,3.74514,3.13862
-0.916383,-14.436,85.2988,3.63823,-11.0623,-0.582243,8.47182,3.74515,3.13865
-0.763435,-14.2586,85.3006,3.61882,-11.0444,-0.580111,8.47176,3.74514,3.13862
-0.763665,-13.91,84.7861,3.57838,-11.0205,-0.572722,8.47182,3.74515,3.13865
-1.11974,-13.4989,85.1724,3.55559,-11.0433,-0.573518,8.47176,3.74514,3.13862
-1.01821,-14.2022,85.3629,3.56483,-11.0776,-0.577116,8.47182,3.74515,3.13865
-1.01793,-14.0249,85.3646,3.58608,-11.0851,-0.574983,8.47176,3.74514,3.13862
-0.865504,-14.0853,85.6192,3.58177,-11.0722,-0.579313,8.47182,3.74515,3.13865
-0.96701,-14.2002,85.1724,3.58156,-11.0356,-0.575716,8.47176,3.74514,3.13862
-0.560111,-13.0919,85.2347,3.4508,-10.9876,-0.558074,8.47182,3.74515,3.13865
-0.610663,-12.9145,85.3006,3.41896,-11.0389,-0.557405,8.47176,3.74514,3.13862
-0.916421,-13.5593,85.3629,3.53322,-11.1062,-0.569059,8.47182,3.74515,3.13865
-1.0688,-13.9664,85.2365,3.56462,-11.0884,-0.576448,8.47176,3.74514,3.13862
-0.916437,-13.3256,85.2347,3.53096,-11.0447,-0.577849,8.47182,3.74033,3.14439
-0.763381,-14.7845,85.4928,3.6414,-11.0148,-0.588899,8.47176,3.74032,3.14436
-0.712818,-14.962,85.427,3.76582,-11.0095,-0.59323,8.47182,3.73551,3.15013
-1.06878,-15.0767,85.2365,3.77916,-11.0444,-0.591096,8.47176,3.74032,3.14436
-1.06916,-15.0789,85.427,3.70147,-11.0645,-0.591033,8.47931,3.72556,3.14174
-0.814276,-13.2067,85.3647,3.45849,-11.0246,-0.560336,8.47176,3.74032,3.14436
-0.865531,-12.449,85.4269,3.3932,-11.0491,-0.558804,8.47931,3.72557,3.14174
